kingdom,phylum,subphylum,superclass,class,subclass,infraclass,subterclass,superorder,order,suborder,infraorder,parvorder,zoosection,zoosubsection,superfamily,epifamily,family,subfamily,supertribe,tribe,subtribe,genus,subgenus,section,subsection,complex,taxon_name,description,occurrence_status,establishment_means,adding_user_login,first_observation,last_observation,url,created_at,updated_at,taxon_common_name
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,Adephaga,,,,,Caraboidea,,Carabidae,Pterostichinae,,Zabrini,Amarina,Amara,Amara,,,,Amara convexa,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520032,2022-01-13 19:36:33 UTC,2022-01-13 19:36:33 UTC,
Plantae,Bryophyta,,,Bryopsida,,,,,Splachnales,,,,,,,,Meesiaceae,,,,,Amblyodon,,,,,Amblyodon dealbatus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520034,2022-01-13 19:36:33 UTC,2022-01-13 19:36:33 UTC,Short-tooth Hump Moss
Animalia,Chordata,Vertebrata,,Amphibia,,,,,Caudata,,,,,,,,Ambystomatidae,,,,,Ambystoma,,,,,Ambystoma mavortium,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520035,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Barred Tiger Salamander
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Myrtales,,,,,,,,Lythraceae,,,,,Ammannia,,,,,Ammannia robusta,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520036,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Grand Ammannia
Animalia,Chordata,Vertebrata,,Aves,,,,,Passeriformes,,,,,,,,Passerellidae,,,,,Ammodramus,,,,,Ammodramus savannarum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520037,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Grasshopper Sparrow
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Orthoptera,Ensifera,Tettigoniidea,,,,Stenopelmatoidea,,Stenopelmatidae,Stenopelmatinae,,Stenopelmatini,,Ammopelmatus,,,,,Ammopelmatus fuscus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520038,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Dark Jerusalem Cricket
Animalia,Chordata,Vertebrata,,Aves,,,,,Passeriformes,,,,,,,,Passerellidae,,,,,Ammospiza,,,,,Ammospiza nelsoni,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520039,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Nelson's Sparrow
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Amphipyrinae,,Amphipyrini,,Amphipyra,,,,,Amphipyra glabella,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520040,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Smooth Amphipyra Moth
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Orthoptera,Ensifera,Tettigoniidea,,,,Tettigonioidea,,Tettigoniidae,Tettigoniinae,,Platycleidini,,Anabrus,,,,,Anabrus simplex,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520041,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Mormon Cricket
Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,,,Caliciales,,,,,,,,Physciaceae,,,,,Anaptychia,,,,,Anaptychia crinalis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520042,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Hanging Fringe Lichen
Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,,,Caliciales,,,,,,,,Physciaceae,,,,,Anaptychia,,,,,Anaptychia elbursiana,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520043,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Whiskered Millipede Lichen
Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,,,Caliciales,,,,,,,,Physciaceae,,,,,Anaptychia,,,,,Anaptychia ulothricoides,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520044,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Hadenini,,Anarta,,,,,Anarta crotchii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520045,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Hadenini,,Anarta,,,,,Anarta decepta,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520046,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Hadenini,,Anarta,,,,,Anarta edwardsii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520047,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Edwards' Beach Moth
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Hadenini,,Anarta,,,,,Anarta hamata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520048,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Hadenini,,Anarta,,,,,Anarta mutata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520049,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,The Mutant
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Hadenini,,Anarta,,,,,Anarta trifolii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520050,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Nutmeg Moth
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Xylenini,Xylenina,Anathix,,,,,Anathix aggressa,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520051,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Xylenini,Xylenina,Anathix,,,,,Anathix puta,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520052,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Puta Sallow
Animalia,Chordata,Vertebrata,,Amphibia,,,,,Anura,,,,,,,,Bufonidae,,,,,Anaxyrus,,,,,Anaxyrus boreas,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520053,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Western Toad
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,Adephaga,,,,,Caraboidea,,Carabidae,Platyninae,,Platynini,Platynina,Anchomenus,,,,,Anchomenus quadratus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520054,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Vespoidea,,Vespidae,Eumeninae,,,,Ancistrocerus,,,,,Ancistrocerus adiabatus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520055,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Bramble Mason Wasp
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Vespoidea,,Vespidae,Eumeninae,,,,Ancistrocerus,,,,,Ancistrocerus antilope,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520056,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Lobed Mason Wasp
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Vespoidea,,Vespidae,Eumeninae,,,,Ancistrocerus,,,,,Ancistrocerus lineativentris,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520057,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Vespoidea,,Vespidae,Eumeninae,,,,Ancistrocerus,,,,,Ancistrocerus tuberculocephalus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520058,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,
Plantae,Bryophyta,,,Andreaeopsida,,,,,Andreaeales,,,,,,,,Andreaeaceae,,,,,Andreaea,,,,,Andreaea heinemannii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520059,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Heinemann's Andreaea Moss
Plantae,Bryophyta,,,Andreaeopsida,,,,,Andreaeales,,,,,,,,Andreaeaceae,,,,,Andreaea,,,,,Andreaea mutabilis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520060,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Changeable Rock-moss
Plantae,Bryophyta,,,Andreaeopsida,,,,,Andreaeales,,,,,,,,Andreaeaceae,,,,,Andreaea,,,,,Andreaea obovata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520061,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Obovate Rock Moss
Plantae,Bryophyta,,,Andreaeopsida,,,,,Andreaeales,,,,,,,,Andreaeaceae,,,,,Andreaea,,,,,Andreaea schofieldiana,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520062,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Schofield's Rock Moss
Plantae,Bryophyta,,,Andreaeopsida,,,,,Andreaeales,,,,,,,,Andreaeaceae,,,,,Andreaea,,,,,Andreaea sinuosa,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520063,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,
Plantae,Bryophyta,,,Andreaeopsida,,,,,Andreaeobryales,,,,,,,,Andreaeobryaceae,,,,,Andreaeobryum,,,,,Andreaeobryum macrosporum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520064,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Bigspore Arctic Granite Moss
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Parandrena,,,,Andrena andrenoides,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520065,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Colourful Willow Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Dactylandrena,,,,Andrena berberidis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520066,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Barberry Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Ptilandrena,,,,Andrena caerulea,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520067,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Caerulean Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Cnemidandrena,,,,Andrena canadensis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520068,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Canadian Mining Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Andrena,,,,Andrena clarkella,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520069,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Clark's Mining Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Trachandrena,,,,Andrena cleodora,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520070,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Shiny-blue Scultpured Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Cnemidandrena,,,,Andrena columbiana,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520071,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,British Columbia Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Melandrena,,,,Andrena commoda,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520072,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Commodius Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Cnemidandrena,,,,Andrena costillensis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520073,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Costilla Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Diandrena,,,,Andrena cuneilabris,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520074,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Wedgy-lipped Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Andrena,,,,Andrena edwardsi,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520075,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Edwards's Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Melandrena,,,,Andrena erythrogaster,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520076,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Red-tailed Mining Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Diandrena,,,,Andrena evoluta,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520077,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Evolving Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Andrena,,,,Andrena frigida,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520078,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Frigid Mining Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Trachandrena,,,,Andrena fuscicauda,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520079,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Dark-tailed Mining Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Andrena,,,,Andrena hemileuca,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520080,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Partly-haired Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Ptilandrena,,,,Andrena lawrencei,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520081,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Lawrence's Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Trachandrena,,,,Andrena mariae,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520082,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Maria Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Micrandrena,,,,Andrena melanochroa,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520083,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Rose Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Diandrena,,,,Andrena nothocalaidis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520084,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,False Dandelion Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Cnemidandrena,,,,Andrena nubecula,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520085,2022-01-13 19:36:34 UTC,2022-01-13 19:36:34 UTC,Cloudy-winged Mining Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Andrena,,,,Andrena perarmata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520086,2022-01-13 19:36:35 UTC,2022-01-13 19:36:35 UTC,Large-toothed Miner
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Dactylandrena,,,,Andrena porterae,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520087,2022-01-13 19:36:35 UTC,2022-01-13 19:36:35 UTC,Porter's Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Trachandrena,,,,Andrena quintiliformis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520088,2022-01-13 19:36:35 UTC,2022-01-13 19:36:35 UTC,Western Scaly Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Trachandrena,,,,Andrena salicifloris,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520089,2022-01-13 19:36:35 UTC,2022-01-13 19:36:35 UTC,Willow Flower Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Micrandrena,,,,Andrena salictaria,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520090,2022-01-13 19:36:35 UTC,2022-01-13 19:36:35 UTC,Small Willow Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Scaphandrena,,,,Andrena scurra,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520091,2022-01-13 19:36:35 UTC,2022-01-13 19:36:35 UTC,Joker Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Cnemidandrena,,,,Andrena scutellinitens,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520092,2022-01-13 19:36:35 UTC,2022-01-13 19:36:35 UTC,Shielded Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Trachandrena,,,,Andrena sigmundi,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520093,2022-01-13 19:36:35 UTC,2022-01-13 19:36:35 UTC,Sigmund's Mining Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Trachandrena,,,,Andrena striatifrons,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520094,2022-01-13 19:36:35 UTC,2022-01-13 19:36:35 UTC,Line-faced Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Melandrena,,,,Andrena subaustralis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520095,2022-01-13 19:36:35 UTC,2022-01-13 19:36:35 UTC,Southern Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Cnemidandrena,,,,Andrena surda,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520096,2022-01-13 19:36:35 UTC,2022-01-13 19:36:35 UTC,Deaf Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Geissandrena,,,,Andrena trevoris,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520097,2022-01-13 19:36:35 UTC,2022-01-13 19:36:35 UTC,Trevor's Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Andreninae,,Andrenini,,Andrena,Thysandrena,,,,Andrena trizonata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520098,2022-01-13 19:36:35 UTC,2022-01-13 19:36:35 UTC,Three-zoned Miner Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Diptera,Brachycera,Orthorrhapha,,,,Asiloidea,,Asilidae,Laphriinae,,Andrenosomatini,,Andrenosoma,,,,,Andrenosoma fulvicaudum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520099,2022-01-13 19:36:35 UTC,2022-01-13 19:36:35 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Xylenini,Antitypina,Andropolia,,,,,Andropolia aedon,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520100,2022-01-13 19:36:35 UTC,2022-01-13 19:36:35 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Xylenini,Antitypina,Andropolia,,,,,Andropolia contacta,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520101,2022-01-13 19:36:35 UTC,2022-01-13 19:36:35 UTC,Canadian Giant Moth
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Xylenini,Antitypina,Andropolia,,,,,Andropolia diversilineata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520102,2022-01-13 19:36:35 UTC,2022-01-13 19:36:35 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Xylenini,Antitypina,Andropolia,,,,,Andropolia theodori,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520103,2022-01-13 19:36:35 UTC,2022-01-13 19:36:35 UTC,
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Ericales,,,,,,,,Primulaceae,Primuloideae,,Androsaceeae,,Androsace,,,,,Androsace lehmanniana,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520104,2022-01-13 19:36:35 UTC,2022-01-13 19:36:35 UTC,Lehmann's rockjasmine
Animalia,Chordata,Vertebrata,,Amphibia,,,,,Caudata,,,,,,,,Plethodontidae,Plethodontinae,,,,Aneides,,,,,Aneides vagrans,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520105,2022-01-13 19:36:35 UTC,2022-01-13 19:36:35 UTC,Wandering Salamander
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Ranunculales,,,,,,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,,,,Anemone drummondii drummondii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520106,2022-01-13 19:36:35 UTC,2022-01-13 19:36:35 UTC,Drummond's Anemone
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Ranunculales,,,,,,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemonoides,,,,Anemonoides quinquefolia,Anemonoides piperi,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520107,2022-01-13 19:36:35 UTC,2022-01-13 19:36:35 UTC,Piper's Anemone
Animalia,Mollusca,,,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,Eupulmonata,Stylommatophora,Helicina,,,,,Punctoidea,,Discidae,,,,,Anguispira,,,,,Anguispira kochi,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520108,2022-01-13 19:36:35 UTC,2022-01-13 19:36:35 UTC,Banded Tigersnail
